SEQUENCE_ID,RANK,STEP
dev_igbt_seq_0720_t80,5,STRIP RESIST
dev_igbt_seq_0505_t60,1,CURE PASSIVATION
dev_igbt_seq_0505_t60,2,DEVELOP PHOTORESIST
dev_igbt_seq_0505_t60,3,SPIN COAT PHOTORESIST
dev_igbt_seq_0505_t60,4,BACKSIDE ANNEAL
dev_igbt_seq_0505_t60,5,POST EXPOSE BAKE
dev_igbt_seq_0505_t80,1,SOFT BAKE
dev_igbt_seq_0505_t80,2,CURE PASSIVATION
dev_igbt_seq_0505_t80,3,SPIN COAT PHOTORESIST
dev_igbt_seq_0505_t80,4,DEVELOP PHOTORESIST
dev_igbt_seq_0505_t80,5,DIELECTRIC ETCH VIA
dev_igbt_seq_0202_t60,1,DEVELOP PHOTORESIST
dev_igbt_seq_0202_t60,2,BACKSIDE ANNEAL
dev_igbt_seq_0202_t60,3,CURE PASSIVATION
dev_igbt_seq_0202_t60,4,SPIN COAT PHOTORESIST
dev_igbt_seq_0202_t60,5,DIELECTRIC ETCH VIA
dev_igbt_seq_0202_t80,1,BACKSIDE ANNEAL
dev_igbt_seq_0202_t80,2,CURE PASSIVATION
dev_igbt_seq_0202_t80,3,DEVELOP PHOTORESIST
dev_igbt_seq_0202_t80,4,DIELECTRIC ETCH VIA
dev_igbt_seq_0202_t80,5,SPIN COAT PHOTORESIST
dev_igbt_seq_0782_t60,1,DEVELOP PHOTORESIST
dev_igbt_seq_0782_t60,2,CURE PASSIVATION
dev_igbt_seq_0782_t60,3,SPIN COAT PHOTORESIST
dev_igbt_seq_0782_t60,4,BACKSIDE ANNEAL
dev_igbt_seq_0782_t60,5,POST EXPOSE BAKE
dev_igbt_seq_0782_t80,1,BACKSIDE ANNEAL
dev_igbt_seq_0782_t80,2,DIELECTRIC ETCH VIA
dev_igbt_seq_0782_t80,3,DEVELOP PHOTORESIST
dev_igbt_seq_0782_t80,4,CURE PASSIVATION
dev_igbt_seq_0782_t80,5,POST EXPOSE BAKE
dev_igbt_seq_0583_t60,1,BACKSIDE ANNEAL
dev_igbt_seq_0583_t60,2,DEVELOP PHOTORESIST
dev_igbt_seq_0583_t60,3,CURE PASSIVATION
dev_igbt_seq_0583_t60,4,SPIN COAT PHOTORESIST
dev_igbt_seq_0583_t60,5,OPEN BOND PAD WINDOW
dev_igbt_seq_0583_t80,1,CURE PASSIVATION
dev_igbt_seq_0583_t80,2,DEVELOP PHOTORESIST
dev_igbt_seq_0583_t80,3,BACKSIDE ANNEAL
dev_igbt_seq_0583_t80,4,DIELECTRIC ETCH VIA
dev_igbt_seq_0583_t80,5,DEPOSIT POLYSILICON
dev_igbt_seq_0982_t60,1,CURE PASSIVATION
dev_igbt_seq_0982_t60,2,DEVELOP PHOTORESIST
dev_igbt_seq_0982_t60,3,SPIN COAT PHOTORESIST
dev_igbt_seq_0982_t60,4,SOFT BAKE
dev_igbt_seq_0982_t60,5,BACKSIDE ANNEAL
dev_igbt_seq_0982_t80,1,BACKSIDE ANNEAL
dev_igbt_seq_0982_t80,2,DEVELOP PHOTORESIST
dev_igbt_seq_0982_t80,3,SPIN COAT PHOTORESIST
dev_igbt_seq_0982_t80,4,SOFT BAKE
dev_igbt_seq_0982_t80,5,CURE PASSIVATION
dev_igbt_seq_0251_t60,1,DEVELOP PHOTORESIST
dev_igbt_seq_0251_t60,2,BACKSIDE ANNEAL
dev_igbt_seq_0251_t60,3,OPEN BOND PAD WINDOW
dev_igbt_seq_0251_t60,4,CURE PASSIVATION
dev_igbt_seq_0251_t60,5,DIELECTRIC ETCH VIA
dev_igbt_seq_0251_t80,1,CURE PASSIVATION
dev_igbt_seq_0251_t80,2,DEVELOP PHOTORESIST
dev_igbt_seq_0251_t80,3,BACKSIDE ANNEAL
dev_igbt_seq_0251_t80,4,FINAL CD INSPECTION
dev_igbt_seq_0251_t80,5,DIELECTRIC ETCH VIA
dev_igbt_seq_0330_t60,1,SOFT BAKE
dev_igbt_seq_0330_t60,2,SPIN COAT PHOTORESIST
dev_igbt_seq_0330_t60,3,OPEN BOND PAD WINDOW
dev_igbt_seq_0330_t60,4,DIELECTRIC ETCH VIA
dev_igbt_seq_0330_t60,5,DEVELOP PHOTORESIST
dev_igbt_seq_0330_t80,1,DEVELOP PHOTORESIST
dev_igbt_seq_0330_t80,2,BACKSIDE ANNEAL
dev_igbt_seq_0330_t80,3,OPEN BOND PAD WINDOW
dev_igbt_seq_0330_t80,4,METAL PATTERN INSPECTION
dev_igbt_seq_0330_t80,5,SPIN COAT PHOTORESIST
dev_igbt_seq_0981_t60,1,SOFT BAKE
dev_igbt_seq_0981_t60,2,SPIN COAT PHOTORESIST
dev_igbt_seq_0981_t60,3,CURE PASSIVATION
dev_igbt_seq_0981_t60,4,DEVELOP PHOTORESIST
dev_igbt_seq_0981_t60,5,OPEN BOND PAD WINDOW
dev_igbt_seq_0981_t80,1,SOFT BAKE
dev_igbt_seq_0981_t80,2,CURE PASSIVATION
dev_igbt_seq_0981_t80,3,SPIN COAT PHOTORESIST
dev_igbt_seq_0981_t80,4,DEVELOP PHOTORESIST
dev_igbt_seq_0981_t80,5,DIELECTRIC ETCH VIA
dev_igbt_seq_0911_t60,1,CURE PASSIVATION
dev_igbt_seq_0911_t60,2,DEVELOP PHOTORESIST
dev_igbt_seq_0911_t60,3,POST EXPOSE BAKE
dev_igbt_seq_0911_t60,4,OPEN BOND PAD WINDOW
dev_igbt_seq_0911_t60,5,BACKSIDE ANNEAL
dev_igbt_seq_0911_t80,1,SOFT BAKE
dev_igbt_seq_0911_t80,2,DEVELOP PHOTORESIST
dev_igbt_seq_0911_t80,3,SPIN COAT PHOTORESIST
dev_igbt_seq_0911_t80,4,BACKSIDE ANNEAL
dev_igbt_seq_0911_t80,5,OPEN BOND PAD WINDOW
dev_igbt_seq_0271_t60,1,DEVELOP PHOTORESIST
dev_igbt_seq_0271_t60,2,BACKSIDE ANNEAL
dev_igbt_seq_0271_t60,3,CURE PASSIVATION
dev_igbt_seq_0271_t60,4,DIELECTRIC ETCH VIA
dev_igbt_seq_0271_t60,5,SPIN COAT PHOTORESIST
dev_igbt_seq_0271_t80,1,CURE PASSIVATION
dev_igbt_seq_0271_t80,2,BACKSIDE ANNEAL
dev_igbt_seq_0271_t80,3,DEVELOP PHOTORESIST
dev_igbt_seq_0271_t80,4,DIELECTRIC ETCH VIA
dev_igbt_seq_0271_t80,5,STRIP RESIST
dev_igbt_seq_0502_t60,1,BACKSIDE ANNEAL
dev_igbt_seq_0502_t60,2,DEVELOP PHOTORESIST
dev_igbt_seq_0502_t60,3,CURE PASSIVATION
dev_igbt_seq_0502_t60,4,SPIN COAT PHOTORESIST
dev_igbt_seq_0502_t60,5,OPEN BOND PAD WINDOW
dev_igbt_seq_0502_t80,1,CURE PASSIVATION
dev_igbt_seq_0502_t80,2,DEVELOP PHOTORESIST
dev_igbt_seq_0502_t80,3,DIELECTRIC ETCH VIA
dev_igbt_seq_0502_t80,4,BACKSIDE ANNEAL
dev_igbt_seq_0502_t80,5,STRIP RESIST
dev_igbt_seq_0867_t60,1,DEVELOP PHOTORESIST
dev_igbt_seq_0867_t60,2,CURE PASSIVATION
dev_igbt_seq_0867_t60,3,BACKSIDE ANNEAL
dev_igbt_seq_0867_t60,4,DIELECTRIC ETCH VIA
dev_igbt_seq_0867_t60,5,SPIN COAT PHOTORESIST
dev_igbt_seq_0867_t80,1,BACKSIDE ANNEAL
dev_igbt_seq_0867_t80,2,DEVELOP PHOTORESIST
dev_igbt_seq_0867_t80,3,SPIN COAT PHOTORESIST
dev_igbt_seq_0867_t80,4,SOFT BAKE
dev_igbt_seq_0867_t80,5,CURE PASSIVATION
dev_igbt_seq_0976_t60,1,CURE PASSIVATION
dev_igbt_seq_0976_t60,2,DEVELOP PHOTORESIST
dev_igbt_seq_0976_t60,3,BACKSIDE ANNEAL
dev_igbt_seq_0976_t60,4,SPIN COAT PHOTORESIST
dev_igbt_seq_0976_t60,5,DIELECTRIC ETCH VIA
dev_igbt_seq_0976_t80,1,CURE PASSIVATION
dev_igbt_seq_0976_t80,2,DEVELOP PHOTORESIST
dev_igbt_seq_0976_t80,3,SOFT BAKE
dev_igbt_seq_0976_t80,4,BACKSIDE ANNEAL
dev_igbt_seq_0976_t80,5,DIELECTRIC ETCH VIA
dev_igbt_seq_0191_t60,1,BACKSIDE ANNEAL
dev_igbt_seq_0191_t60,2,MEASURE FILM THICKNESS
dev_igbt_seq_0191_t60,3,DEVELOP PHOTORESIST
dev_igbt_seq_0191_t60,4,CURE PASSIVATION
dev_igbt_seq_0191_t60,5,POST EXPOSE BAKE
dev_igbt_seq_0191_t80,1,BACKSIDE ANNEAL
dev_igbt_seq_0191_t80,2,DEVELOP PHOTORESIST
dev_igbt_seq_0191_t80,3,CURE PASSIVATION
dev_igbt_seq_0191_t80,4,DIELECTRIC ETCH VIA
dev_igbt_seq_0191_t80,5,OPEN BOND PAD WINDOW
dev_igbt_seq_0574_t60,1,CURE PASSIVATION
dev_igbt_seq_0574_t60,2,BACKSIDE ANNEAL
dev_igbt_seq_0574_t60,3,SPIN COAT PHOTORESIST
dev_igbt_seq_0574_t60,4,DEVELOP PHOTORESIST
dev_igbt_seq_0574_t60,5,SOFT BAKE
dev_igbt_seq_0574_t80,1,BACKSIDE ANNEAL
dev_igbt_seq_0574_t80,2,DEVELOP PHOTORESIST
dev_igbt_seq_0574_t80,3,OPEN BOND PAD WINDOW
dev_igbt_seq_0574_t80,4,DIELECTRIC ETCH VIA
dev_igbt_seq_0574_t80,5,POST EXPOSE BAKE
dev_igbt_seq_0725_t60,1,SOFT BAKE
dev_igbt_seq_0725_t60,2,BACKSIDE ANNEAL
dev_igbt_seq_0725_t60,3,SPIN COAT PHOTORESIST
dev_igbt_seq_0725_t60,4,DEVELOP PHOTORESIST
dev_igbt_seq_0725_t60,5,CURE PASSIVATION
dev_igbt_seq_0725_t80,1,CURE PASSIVATION
dev_igbt_seq_0725_t80,2,DEVELOP PHOTORESIST
dev_igbt_seq_0725_t80,3,BACKSIDE ANNEAL
dev_igbt_seq_0725_t80,4,POST EXPOSE BAKE
dev_igbt_seq_0725_t80,5,DIELECTRIC ETCH VIA
dev_igbt_seq_0838_t60,1,CURE PASSIVATION
dev_igbt_seq_0838_t60,2,DEVELOP PHOTORESIST
dev_igbt_seq_0838_t60,3,BACKSIDE ANNEAL
dev_igbt_seq_0838_t60,4,SPIN COAT PHOTORESIST
dev_igbt_seq_0838_t60,5,DIELECTRIC ETCH VIA
dev_igbt_seq_0838_t80,1,BACKSIDE ANNEAL
dev_igbt_seq_0838_t80,2,DEVELOP PHOTORESIST
dev_igbt_seq_0838_t80,3,SOFT BAKE
dev_igbt_seq_0838_t80,4,CURE PASSIVATION
dev_igbt_seq_0838_t80,5,OPEN BOND PAD WINDOW
dev_igbt_seq_0377_t60,1,DEVELOP PHOTORESIST
dev_igbt_seq_0377_t60,2,CURE PASSIVATION
dev_igbt_seq_0377_t60,3,DIELECTRIC ETCH VIA
dev_igbt_seq_0377_t60,4,SOFT BAKE
dev_igbt_seq_0377_t60,5,OPEN BOND PAD WINDOW
dev_igbt_seq_0377_t80,1,BACKSIDE ANNEAL
dev_igbt_seq_0377_t80,2,DEVELOP PHOTORESIST
dev_igbt_seq_0377_t80,3,SPIN COAT PHOTORESIST
dev_igbt_seq_0377_t80,4,CURE PASSIVATION
dev_igbt_seq_0377_t80,5,SOFT BAKE
dev_igbt_seq_0220_t60,1,SOFT BAKE
dev_igbt_seq_0220_t60,2,SPIN COAT PHOTORESIST
dev_igbt_seq_0220_t60,3,OPEN BOND PAD WINDOW
dev_igbt_seq_0220_t60,4,CURE PASSIVATION
dev_igbt_seq_0220_t60,5,BACKSIDE ANNEAL
dev_igbt_seq_0220_t80,1,CURE PASSIVATION
dev_igbt_seq_0220_t80,2,DEVELOP PHOTORESIST
dev_igbt_seq_0220_t80,3,DIELECTRIC ETCH VIA
dev_igbt_seq_0220_t80,4,BACKSIDE ANNEAL
dev_igbt_seq_0220_t80,5,DEPOSIT POLYSILICON
dev_igbt_seq_0862_t60,1,SPIN COAT PHOTORESIST
dev_igbt_seq_0862_t60,2,BACKSIDE ANNEAL
dev_igbt_seq_0862_t60,3,CURE PASSIVATION
dev_igbt_seq_0862_t60,4,SOFT BAKE
dev_igbt_seq_0862_t60,5,DEVELOP PHOTORESIST
dev_igbt_seq_0862_t80,1,CURE PASSIVATION
dev_igbt_seq_0862_t80,2,DEVELOP PHOTORESIST
dev_igbt_seq_0862_t80,3,SPIN COAT PHOTORESIST
dev_igbt_seq_0862_t80,4,BACKSIDE ANNEAL
dev_igbt_seq_0862_t80,5,OPEN BOND PAD WINDOW
dev_igbt_seq_0749_t60,1,CURE PASSIVATION
dev_igbt_seq_0749_t60,2,DEVELOP PHOTORESIST
dev_igbt_seq_0749_t60,3,BACKSIDE ANNEAL
dev_igbt_seq_0749_t60,4,SPIN COAT PHOTORESIST
dev_igbt_seq_0749_t60,5,POST EXPOSE BAKE
dev_igbt_seq_0749_t80,1,CURE PASSIVATION
dev_igbt_seq_0749_t80,2,DEVELOP PHOTORESIST
dev_igbt_seq_0749_t80,3,SOFT BAKE
dev_igbt_seq_0749_t80,4,BACKSIDE ANNEAL
dev_igbt_seq_0749_t80,5,DIELECTRIC ETCH VIA
dev_igbt_seq_0087_t60,1,BACKSIDE ANNEAL
dev_igbt_seq_0087_t60,2,DEVELOP PHOTORESIST
dev_igbt_seq_0087_t60,3,SOFT BAKE
dev_igbt_seq_0087_t60,4,OPEN BOND PAD WINDOW
dev_igbt_seq_0087_t60,5,DIELECTRIC ETCH VIA
dev_igbt_seq_0087_t80,1,CURE PASSIVATION
dev_igbt_seq_0087_t80,2,DEVELOP PHOTORESIST
dev_igbt_seq_0087_t80,3,SPIN COAT PHOTORESIST
dev_igbt_seq_0087_t80,4,BACKSIDE ANNEAL
dev_igbt_seq_0087_t80,5,DIELECTRIC ETCH VIA
dev_igbt_seq_0069_t60,1,OPEN BOND PAD WINDOW
dev_igbt_seq_0069_t60,2,DEVELOP PHOTORESIST
dev_igbt_seq_0069_t60,3,BACKSIDE ANNEAL
dev_igbt_seq_0069_t60,4,DIELECTRIC ETCH VIA
dev_igbt_seq_0069_t60,5,CURE PASSIVATION
dev_igbt_seq_0069_t80,1,CURE PASSIVATION
dev_igbt_seq_0069_t80,2,BACKSIDE ANNEAL
dev_igbt_seq_0069_t80,3,DEVELOP PHOTORESIST
dev_igbt_seq_0069_t80,4,POST EXPOSE BAKE
dev_igbt_seq_0069_t80,5,SPIN COAT PHOTORESIST
dev_igbt_seq_0555_t60,1,DEVELOP PHOTORESIST
dev_igbt_seq_0555_t60,2,SPIN COAT PHOTORESIST
dev_igbt_seq_0555_t60,3,BACKSIDE ANNEAL
dev_igbt_seq_0555_t60,4,CURE PASSIVATION
dev_igbt_seq_0555_t60,5,POST EXPOSE BAKE
dev_igbt_seq_0555_t80,1,BACKSIDE ANNEAL
dev_igbt_seq_0555_t80,2,DEVELOP PHOTORESIST
dev_igbt_seq_0555_t80,3,OPEN BOND PAD WINDOW
dev_igbt_seq_0555_t80,4,POST EXPOSE BAKE
dev_igbt_seq_0555_t80,5,DIELECTRIC ETCH VIA
dev_igbt_seq_0419_t60,1,CURE PASSIVATION
dev_igbt_seq_0419_t60,2,DEVELOP PHOTORESIST
dev_igbt_seq_0419_t60,3,BACKSIDE ANNEAL
dev_igbt_seq_0419_t60,4,SPIN COAT PHOTORESIST
dev_igbt_seq_0419_t60,5,DIELECTRIC ETCH VIA
dev_igbt_seq_0419_t80,1,BACKSIDE ANNEAL
dev_igbt_seq_0419_t80,2,DEVELOP PHOTORESIST
dev_igbt_seq_0419_t80,3,OPEN BOND PAD WINDOW
dev_igbt_seq_0419_t80,4,SOFT BAKE
dev_igbt_seq_0419_t80,5,CURE PASSIVATION
dev_igbt_seq_0728_t60,1,BACKSIDE ANNEAL
dev_igbt_seq_0728_t60,2,OPEN BOND PAD WINDOW
dev_igbt_seq_0728_t60,3,SOFT BAKE
dev_igbt_seq_0728_t60,4,SPIN COAT PHOTORESIST
dev_igbt_seq_0728_t60,5,DEVELOP PHOTORESIST
dev_igbt_seq_0728_t80,1,CURE PASSIVATION
dev_igbt_seq_0728_t80,2,DEVELOP PHOTORESIST
dev_igbt_seq_0728_t80,3,DIELECTRIC ETCH VIA
dev_igbt_seq_0728_t80,4,BACKSIDE ANNEAL
dev_igbt_seq_0728_t80,5,SPIN COAT PHOTORESIST
dev_igbt_seq_0677_t60,1,CURE PASSIVATION
dev_igbt_seq_0677_t60,2,DEVELOP PHOTORESIST
dev_igbt_seq_0677_t60,3,BACKSIDE ANNEAL
dev_igbt_seq_0677_t60,4,SOFT BAKE
dev_igbt_seq_0677_t60,5,SPIN COAT PHOTORESIST
dev_igbt_seq_0677_t80,1,CURE PASSIVATION
dev_igbt_seq_0677_t80,2,DEVELOP PHOTORESIST
dev_igbt_seq_0677_t80,3,SOFT BAKE
dev_igbt_seq_0677_t80,4,BACKSIDE ANNEAL
dev_igbt_seq_0677_t80,5,SPIN COAT PHOTORESIST
dev_igbt_seq_0020_t60,1,DEVELOP PHOTORESIST
dev_igbt_seq_0020_t60,2,CURE PASSIVATION
dev_igbt_seq_0020_t60,3,BACKSIDE ANNEAL
dev_igbt_seq_0020_t60,4,DIELECTRIC ETCH VIA
dev_igbt_seq_0020_t60,5,SPIN COAT PHOTORESIST
dev_igbt_seq_0020_t80,1,BACKSIDE ANNEAL
dev_igbt_seq_0020_t80,2,DEVELOP PHOTORESIST
dev_igbt_seq_0020_t80,3,SPIN COAT PHOTORESIST
dev_igbt_seq_0020_t80,4,SOFT BAKE
dev_igbt_seq_0020_t80,5,CURE PASSIVATION
dev_igbt_seq_0878_t60,1,SOFT BAKE
dev_igbt_seq_0878_t60,2,SPIN COAT PHOTORESIST
dev_igbt_seq_0878_t60,3,CURE PASSIVATION
dev_igbt_seq_0878_t60,4,BACKSIDE ANNEAL
dev_igbt_seq_0878_t60,5,DEVELOP PHOTORESIST
dev_igbt_seq_0878_t80,1,CURE PASSIVATION
dev_igbt_seq_0878_t80,2,DEVELOP PHOTORESIST
dev_igbt_seq_0878_t80,3,BACKSIDE ANNEAL
dev_igbt_seq_0878_t80,4,DIELECTRIC ETCH VIA
dev_igbt_seq_0878_t80,5,POST EXPOSE BAKE
dev_igbt_seq_0444_t60,1,CURE PASSIVATION
dev_igbt_seq_0444_t60,2,DEVELOP PHOTORESIST
dev_igbt_seq_0444_t60,3,SPIN COAT PHOTORESIST
dev_igbt_seq_0444_t60,4,BACKSIDE ANNEAL
dev_igbt_seq_0444_t60,5,SOFT BAKE
dev_igbt_seq_0444_t80,1,CURE PASSIVATION
dev_igbt_seq_0444_t80,2,DEVELOP PHOTORESIST
dev_igbt_seq_0444_t80,3,BACKSIDE ANNEAL
dev_igbt_seq_0444_t80,4,DIELECTRIC ETCH VIA
dev_igbt_seq_0444_t80,5,FINAL CD INSPECTION
dev_igbt_seq_0477_t60,1,DEVELOP PHOTORESIST
dev_igbt_seq_0477_t60,2,CURE PASSIVATION
dev_igbt_seq_0477_t60,3,SPIN COAT PHOTORESIST
dev_igbt_seq_0477_t60,4,BACKSIDE ANNEAL
dev_igbt_seq_0477_t60,5,POST EXPOSE BAKE
dev_igbt_seq_0477_t80,1,CURE PASSIVATION
dev_igbt_seq_0477_t80,2,BACKSIDE ANNEAL
dev_igbt_seq_0477_t80,3,SPIN COAT PHOTORESIST
dev_igbt_seq_0477_t80,4,DIELECTRIC ETCH VIA
dev_igbt_seq_0477_t80,5,DEVELOP PHOTORESIST
dev_igbt_seq_0488_t60,1,CURE PASSIVATION
dev_igbt_seq_0488_t60,2,DEVELOP PHOTORESIST
dev_igbt_seq_0488_t60,3,BACKSIDE ANNEAL
dev_igbt_seq_0488_t60,4,SPIN COAT PHOTORESIST
dev_igbt_seq_0488_t60,5,DIELECTRIC ETCH VIA
dev_igbt_seq_0488_t80,1,BACKSIDE ANNEAL
dev_igbt_seq_0488_t80,2,DEVELOP PHOTORESIST
dev_igbt_seq_0488_t80,3,SOFT BAKE
dev_igbt_seq_0488_t80,4,OPEN BOND PAD WINDOW
dev_igbt_seq_0488_t80,5,CURE PASSIVATION
dev_igbt_seq_0455_t60,1,BACKSIDE ANNEAL
dev_igbt_seq_0455_t60,2,SPIN COAT PHOTORESIST
dev_igbt_seq_0455_t60,3,DEVELOP PHOTORESIST
dev_igbt_seq_0455_t60,4,OPEN BOND PAD WINDOW
dev_igbt_seq_0455_t60,5,CURE PASSIVATION
dev_igbt_seq_0455_t80,1,CURE PASSIVATION
dev_igbt_seq_0455_t80,2,BACKSIDE ANNEAL
dev_igbt_seq_0455_t80,3,DEVELOP PHOTORESIST
dev_igbt_seq_0455_t80,4,SPIN COAT PHOTORESIST
dev_igbt_seq_0455_t80,5,DIELECTRIC ETCH VIA
dev_igbt_seq_0512_t60,1,SOFT BAKE
dev_igbt_seq_0512_t60,2,DEVELOP PHOTORESIST
dev_igbt_seq_0512_t60,3,BACKSIDE ANNEAL
dev_igbt_seq_0512_t60,4,DIELECTRIC ETCH VIA
dev_igbt_seq_0512_t60,5,CURE PASSIVATION
dev_igbt_seq_0512_t80,1,BACKSIDE ANNEAL
dev_igbt_seq_0512_t80,2,SPIN COAT PHOTORESIST
dev_igbt_seq_0512_t80,3,DEVELOP PHOTORESIST
dev_igbt_seq_0512_t80,4,SOFT BAKE
dev_igbt_seq_0512_t80,5,CURE PASSIVATION
dev_igbt_seq_0383_t60,1,CURE PASSIVATION
dev_igbt_seq_0383_t60,2,DEVELOP PHOTORESIST
dev_igbt_seq_0383_t60,3,BACKSIDE ANNEAL
dev_igbt_seq_0383_t60,4,SPIN COAT PHOTORESIST
dev_igbt_seq_0383_t60,5,POST EXPOSE BAKE
dev_igbt_seq_0383_t80,1,CURE PASSIVATION
dev_igbt_seq_0383_t80,2,SOFT BAKE
dev_igbt_seq_0383_t80,3,DEVELOP PHOTORESIST
dev_igbt_seq_0383_t80,4,SPIN COAT PHOTORESIST
dev_igbt_seq_0383_t80,5,BACKSIDE ANNEAL
dev_igbt_seq_0562_t60,1,CURE PASSIVATION
dev_igbt_seq_0562_t60,2,DEVELOP PHOTORESIST
dev_igbt_seq_0562_t60,3,POST EXPOSE BAKE
dev_igbt_seq_0562_t60,4,DIELECTRIC ETCH VIA
dev_igbt_seq_0562_t60,5,OPEN BOND PAD WINDOW
dev_igbt_seq_0562_t80,1,CURE PASSIVATION
dev_igbt_seq_0562_t80,2,BACKSIDE ANNEAL
dev_igbt_seq_0562_t80,3,DIELECTRIC ETCH VIA
dev_igbt_seq_0562_t80,4,SPIN COAT PHOTORESIST
dev_igbt_seq_0562_t80,5,DEVELOP PHOTORESIST
dev_igbt_seq_0032_t60,1,CURE PASSIVATION
dev_igbt_seq_0032_t60,2,DEVELOP PHOTORESIST
dev_igbt_seq_0032_t60,3,POST EXPOSE BAKE
dev_igbt_seq_0032_t60,4,OPEN BOND PAD WINDOW
dev_igbt_seq_0032_t60,5,SPIN COAT PHOTORESIST
dev_igbt_seq_0032_t80,1,CURE PASSIVATION
dev_igbt_seq_0032_t80,2,DEVELOP PHOTORESIST
dev_igbt_seq_0032_t80,3,SOFT BAKE
dev_igbt_seq_0032_t80,4,BACKSIDE ANNEAL
dev_igbt_seq_0032_t80,5,DIELECTRIC ETCH VIA
dev_igbt_seq_0821_t60,1,CURE PASSIVATION
dev_igbt_seq_0821_t60,2,DEVELOP PHOTORESIST
dev_igbt_seq_0821_t60,3,OPEN BOND PAD WINDOW
dev_igbt_seq_0821_t60,4,SPIN COAT PHOTORESIST
dev_igbt_seq_0821_t60,5,DEPOSIT POLYSILICON
dev_igbt_seq_0821_t80,1,BACKSIDE ANNEAL
dev_igbt_seq_0821_t80,2,DEVELOP PHOTORESIST
dev_igbt_seq_0821_t80,3,CURE PASSIVATION
dev_igbt_seq_0821_t80,4,SOFT BAKE
dev_igbt_seq_0821_t80,5,SPIN COAT PHOTORESIST
dev_igbt_seq_0576_t60,1,SOFT BAKE
dev_igbt_seq_0576_t60,2,SPIN COAT PHOTORESIST
dev_igbt_seq_0576_t60,3,CURE PASSIVATION
dev_igbt_seq_0576_t60,4,DEVELOP PHOTORESIST
dev_igbt_seq_0576_t60,5,OPEN BOND PAD WINDOW
dev_igbt_seq_0576_t80,1,BACKSIDE ANNEAL
dev_igbt_seq_0576_t80,2,DEVELOP PHOTORESIST
dev_igbt_seq_0576_t80,3,SOFT BAKE
dev_igbt_seq_0576_t80,4,OPEN BOND PAD WINDOW
dev_igbt_seq_0576_t80,5,CURE PASSIVATION
dev_igbt_seq_0516_t60,1,BACKSIDE ANNEAL
dev_igbt_seq_0516_t60,2,DEVELOP PHOTORESIST
dev_igbt_seq_0516_t60,3,CURE PASSIVATION
dev_igbt_seq_0516_t60,4,OPEN BOND PAD WINDOW
dev_igbt_seq_0516_t60,5,DIELECTRIC ETCH VIA
dev_igbt_seq_0516_t80,1,BACKSIDE ANNEAL
dev_igbt_seq_0516_t80,2,CURE PASSIVATION
dev_igbt_seq_0516_t80,3,DIELECTRIC ETCH VIA
dev_igbt_seq_0516_t80,4,DEVELOP PHOTORESIST
dev_igbt_seq_0516_t80,5,STRIP RESIST
dev_igbt_seq_0395_t60,1,SPIN COAT PHOTORESIST
dev_igbt_seq_0395_t60,2,CURE PASSIVATION
dev_igbt_seq_0395_t60,3,BACKSIDE ANNEAL
dev_igbt_seq_0395_t60,4,DEVELOP PHOTORESIST
dev_igbt_seq_0395_t60,5,SOFT BAKE
dev_igbt_seq_0395_t80,1,BACKSIDE ANNEAL
dev_igbt_seq_0395_t80,2,DEVELOP PHOTORESIST
dev_igbt_seq_0395_t80,3,OPEN BOND PAD WINDOW
dev_igbt_seq_0395_t80,4,POST EXPOSE BAKE
dev_igbt_seq_0395_t80,5,DIELECTRIC ETCH VIA
dev_igbt_seq_0655_t60,1,CURE PASSIVATION
dev_igbt_seq_0655_t60,2,DEVELOP PHOTORESIST
dev_igbt_seq_0655_t60,3,POST EXPOSE BAKE
dev_igbt_seq_0655_t60,4,OPEN BOND PAD WINDOW
dev_igbt_seq_0655_t60,5,BACKSIDE ANNEAL
dev_igbt_seq_0655_t80,1,CURE PASSIVATION
dev_igbt_seq_0655_t80,2,DEVELOP PHOTORESIST
dev_igbt_seq_0655_t80,3,DIELECTRIC ETCH VIA
dev_igbt_seq_0655_t80,4,BACKSIDE ANNEAL
dev_igbt_seq_0655_t80,5,STRIP RESIST
dev_igbt_seq_0763_t60,1,DEVELOP PHOTORESIST
dev_igbt_seq_0763_t60,2,OPEN BOND PAD WINDOW
dev_igbt_seq_0763_t60,3,CURE PASSIVATION
dev_igbt_seq_0763_t60,4,POST EXPOSE BAKE
dev_igbt_seq_0763_t60,5,BACKSIDE ANNEAL
dev_igbt_seq_0763_t80,1,CURE PASSIVATION
dev_igbt_seq_0763_t80,2,DEVELOP PHOTORESIST
dev_igbt_seq_0763_t80,3,DIELECTRIC ETCH VIA
dev_igbt_seq_0763_t80,4,SPIN COAT PHOTORESIST
dev_igbt_seq_0763_t80,5,FINAL CD INSPECTION
dev_igbt_seq_0683_t60,1,CURE PASSIVATION
dev_igbt_seq_0683_t60,2,DEVELOP PHOTORESIST
dev_igbt_seq_0683_t60,3,DIELECTRIC ETCH VIA
dev_igbt_seq_0683_t60,4,BACKSIDE ANNEAL
dev_igbt_seq_0683_t60,5,SPIN COAT PHOTORESIST
dev_igbt_seq_0683_t80,1,DEVELOP PHOTORESIST
dev_igbt_seq_0683_t80,2,SPIN COAT PHOTORESIST
dev_igbt_seq_0683_t80,3,BACKSIDE ANNEAL
dev_igbt_seq_0683_t80,4,SOFT BAKE
